order_item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM02000,ORD00214,PROD0104,3,2426.82,17
ITEM02001,ORD00239,PROD0480,2,2560.43,1
ITEM02002,ORD00141,PROD0450,4,1119.34,24
ITEM02003,ORD00027,PROD0228,2,3686.9,28
ITEM02004,ORD00450,PROD0205,2,4659.45,24
ITEM02005,ORD00605,PROD0418,1,3232.4,11
ITEM02006,ORD00519,PROD0468,-5,5151.83,7
ITEM02007,ORD00167,PROD0388,2,6109.16,31
ITEM02008,ORD00620,PROD0184,3,4499.77,13
ITEM02009,ORD00093,PROD0410,5,2618.16,16
ITEM02010,ORD00521,PROD0058,4,2001.59,24
ITEM02011,ORD00431,PROD0205,1,4876.1,19
ITEM02012,ORD00067,PROD0223,3,162.41,44
ITEM02013,ORD00087,PROD0334,4,2422.7,1
ITEM02014,ORD00282,PROD0374,3,1103.92,15
ITEM02015,ORD00182,PROD0290,1,310.79,9
ITEM02016,ORD00144,PROD0356,4,5541.82,3
ITEM02017,ORD00611,PROD0411,2,6252.33,42
ITEM02018,ORD00301,PROD0191,5,5419.01,10
ITEM02019,ORD00430,PROD0089,2,852.84,9
ITEM02020,ORD00685,PROD0093,3,6772.79,7
ITEM02021,ORD00167,PROD0016,4,2957.39,25
ITEM02022,ORD00641,PROD0192,3,815.77,1
ITEM02023,ORD00027,PROD0170,1,737.72,2
ITEM02024,ORD00148,PROD0468,4,4213.98,24
ITEM02025,ORD00613,PROD0370,5,4831.98,6
ITEM02026,ORD00016,PROD0179,2,2256.66,4
ITEM02027,ORD00116,PROD0496,4,3416.74,26
ITEM02028,ORD00550,PROD0226,2,1075.4,40
ITEM02029,ORD00001,PROD0160,4,3760.44,16
ITEM02030,ORD00132,PROD0166,5,5623.12,39
ITEM02031,ORD00685,PROD0367,1,4492.87,47
ITEM02032,ORD00585,PROD0101,2,4225.37,8
ITEM02033,ORD00147,PROD0116,1,7394.86,45
ITEM02034,ORD00414,PROD0145,5,5732.91,14
ITEM02035,ORD00257,PROD0095,3,6443.71,29
ITEM02036,ORD00685,PROD0303,5,3292.43,17
ITEM02037,ORD00135,PROD0168,4,2783.78,9
ITEM02038,ORD00594,PROD0378,1,5092.04,24
ITEM02039,ORD00648,PROD0025,2,4406.71,0
ITEM02040,ORD00147,PROD0325,1,7281.41,15
ITEM02041,ORD00166,PROD0204,3,1031.02,30
ITEM02042,ORD00496,PROD0440,3,1647.07,36
ITEM02043,ORD00416,PROD0232,2,2780.82,16
ITEM02044,ORD00559,PROD0226,1,1044.18,41
ITEM02045,ORD00527,PROD0474,3,177.76,11
ITEM02046,ORD00262,PROD0175,4,5768.76,29
ITEM02047,ORD00680,PROD0050,3,7380.82,16
ITEM02048,ORD00065,PROD0401,3,3870.14,1
ITEM02049,ORD00557,PROD0065,1,6164.17,29
ITEM02050,ORD00114,PROD0062,5,3131.88,8
ITEM02051,ORD00356,PROD0158,4,2086.84,5
ITEM02052,ORD00517,PROD0094,4,1206.69,32
ITEM02053,ORD00200,PROD0073,2,735.46,12
ITEM02054,ORD00363,PROD0270,5,6031.43,36
ITEM02055,ORD00544,PROD0269,1,2314.78,23
ITEM02056,ORD00553,PROD0118,5,2350.23,10
ITEM02057,ORD00103,PROD0349,2,1799.83,39
ITEM02058,ORD00232,PROD0432,2,3651.42,39
ITEM02059,ORD00435,PROD0440,2,1693.92,25
ITEM02060,ORD00304,PROD0200,5,1653.67,30
ITEM02061,ORD00480,PROD0165,2,7196.55,19
ITEM02062,ORD00001,PROD0039,3,3454.17,42
ITEM02063,ORD00320,PROD0107,5,5006.25,4
ITEM02064,ORD00061,PROD0387,4,4605.57,30
ITEM02065,ORD00165,PROD0392,2,4222.93,10
ITEM02066,ORD00662,PROD0215,4,5993.54,15
ITEM02067,ORD00359,PROD0037,2,6821.56,17
ITEM02068,ORD00144,PROD0458,4,5010.64,47
ITEM02069,ORD00600,PROD0484,2,5351.53,9
ITEM02070,ORD00689,PROD0142,3,2289.45,7
ITEM02071,ORD00534,PROD0160,5,3362.8,40
ITEM02072,ORD00613,PROD0242,2,7242.8,19
ITEM02073,ORD00128,PROD0278,5,5336.49,4
ITEM02074,ORD00350,PROD0449,3,4702.23,2
ITEM02075,ORD00391,PROD0430,3,4787.87,29
ITEM02076,ORD00437,PROD0300,2,6335.39,44
ITEM02077,ORD00499,PROD0389,3,3570.03,6
ITEM02078,ORD00091,PROD0375,5,5722.45,23
ITEM02079,ORD00248,PROD0446,4,6931.0,27
ITEM02080,ORD00432,PROD0030,1,4685.17,17
ITEM02081,ORD00283,PROD0464,3,785.03,21
ITEM02082,ORD00430,PROD0342,3,1231.0,5
ITEM02083,ORD00014,PROD0052,4,5621.27,31
ITEM02084,ORD00227,PROD0303,4,3431.66,6
ITEM02085,ORD00500,PROD0288,5,7287.83,24
ITEM02086,ORD00622,PROD0266,4,930.97,6
ITEM02087,ORD00605,PROD0430,1,5499.68,7
ITEM02088,ORD00245,PROD0185,5,3755.9,38
ITEM02089,ORD00432,PROD0418,4,3886.06,2
ITEM02090,ORD00356,PROD0332,4,5257.16,36
ITEM02091,ORD00536,PROD0020,4,1451.58,40
ITEM02092,ORD00443,PROD0343,1,4350.9,11
ITEM02093,ORD00025,PROD0323,3,3668.07,26
ITEM02094,ORD00030,PROD0374,4,1395.39,16
ITEM02095,ORD00368,PROD0420,3,2569.87,15
ITEM02096,ORD00284,PROD0229,1,2030.92,44
ITEM02097,ORD00651,PROD0135,2,5360.54,49
ITEM02098,ORD00561,PROD0332,3,5104.95,48
ITEM02099,ORD00357,PROD0400,2,2227.25,5
ITEM02100,ORD00342,PROD0181,5,673.65,14
ITEM02101,ORD00325,PROD0425,3,5858.95,46
ITEM02102,ORD00093,PROD0328,4,6109.76,31
ITEM02103,ORD00655,PROD0096,4,215.44,45
ITEM02104,ORD00498,PROD0180,3,3523.32,23
ITEM02105,ORD00164,PROD0492,2,6429.37,7
ITEM02106,ORD00195,PROD0298,3,1235.66,44
ITEM02107,ORD00658,PROD0287,3,6226.71,34
ITEM02108,ORD00183,PROD0204,5,1265.15,12
ITEM02109,ORD00096,PROD0047,5,871.77,42
ITEM02110,ORD00415,PROD0437,3,3359.04,21
ITEM02111,ORD00546,PROD0182,4,3239.09,24
ITEM02112,ORD00107,PROD0433,3,4813.78,5
ITEM02113,ORD00332,PROD0116,4,7558.73,15
ITEM02114,ORD00562,PROD0080,3,6049.0,14
ITEM02115,ORD00225,PROD0126,2,633.16,13
ITEM02116,ORD00149,PROD0007,3,4563.66,1
ITEM02117,ORD00627,PROD0248,4,1921.6,35
ITEM02118,ORD00582,PROD0099,4,3071.67,33
ITEM02119,ORD00595,PROD0205,5,5652.16,24
ITEM02120,ORD00268,PROD0362,3,1907.87,16
ITEM02121,ORD00442,PROD0190,3,3117.45,15
ITEM02122,ORD00328,PROD0277,3,3243.27,44
ITEM02123,ORD00138,PROD0165,2,7339.67,37
ITEM02124,ORD00132,PROD0050,5,7273.12,34
ITEM02125,ORD00322,PROD0054,5,4722.5,22
ITEM02126,ORD00661,PROD0500,5,2541.26,14
ITEM02127,ORD00477,PROD0138,5,3242.64,29
ITEM02128,ORD00634,PROD0225,4,926.24,4
ITEM02129,ORD00176,PROD0012,5,4038.02,41
ITEM02130,ORD00059,PROD0459,3,1189.95,45
ITEM02131,ORD00152,PROD0033,3,3584.83,46
ITEM02132,ORD00283,PROD0292,3,722.48,46
ITEM02133,ORD00029,PROD0366,5,6455.51,45
ITEM02134,ORD00137,PROD0203,2,6436.45,19
ITEM02135,ORD00552,PROD0357,3,225.16,36
ITEM02136,ORD00521,PROD0485,4,983.49,34
ITEM02137,ORD00698,PROD0301,3,3926.86,39
ITEM02138,ORD00055,PROD0365,3,3415.88,49
ITEM02139,ORD00073,PROD0315,1,5078.07,46
ITEM02140,ORD00166,PROD0376,2,5279.42,38
ITEM02141,ORD00184,PROD0428,2,4398.26,31
ITEM02142,ORD00123,PROD0170,1,586.97,25
ITEM02143,ORD00588,PROD0359,4,2597.75,24
ITEM02144,ORD00486,PROD0071,3,2814.23,19
ITEM02145,ORD00364,PROD0091,4,4191.22,31
ITEM02146,ORD00093,PROD0095,3,6584.65,14
ITEM02147,ORD00360,PROD0332,1,4557.73,48
ITEM02148,ORD00097,PROD0269,3,1839.76,38
ITEM02149,ORD00063,PROD0286,1,5348.92,6
ITEM02150,ORD00173,PROD0001,5,832.93,20
ITEM02151,ORD00394,PROD0157,1,2396.99,36
ITEM02152,ORD00577,PROD0192,1,890.95,12
ITEM02153,ORD00652,PROD0318,4,5381.99,13
ITEM02154,ORD00354,PROD0050,2,7060.06,36
ITEM02155,ORD00182,PROD0457,4,5085.88,49
ITEM02156,ORD00182,PROD0260,2,5857.5,28
ITEM02157,ORD00032,PROD0319,1,5624.05,50
ITEM02158,ORD00124,PROD0414,3,5917.83,6
ITEM02159,ORD00358,PROD0350,2,6351.62,10
ITEM02160,ORD00103,PROD0255,2,2710.15,39
ITEM02161,ORD00346,PROD0481,4,1034.09,35
ITEM02162,ORD00399,PROD0402,4,6232.23,42
ITEM02163,ORD00568,PROD0034,3,4275.14,9
ITEM02164,ORD00246,PROD0492,4,6169.27,25
ITEM02165,ORD00043,PROD0184,1,5160.53,30
ITEM02166,ORD00676,PROD0363,5,3661.59,33
ITEM02167,ORD00094,PROD0340,3,5185.98,36
ITEM02168,ORD00589,PROD0360,5,1416.32,48
ITEM02169,ORD00560,PROD0330,2,3512.13,8
ITEM02170,ORD00459,PROD0391,2,6181.95,40
ITEM02171,ORD00437,PROD0207,4,2021.04,31
ITEM02172,ORD00025,PROD0252,1,2421.49,30
ITEM02173,ORD00625,PROD0200,3,1456.17,50
ITEM02174,ORD00295,PROD0395,1,2922.36,2
ITEM02175,ORD00193,PROD0485,1,1034.44,37
ITEM02176,ORD00585,PROD0278,2,5624.7,47
ITEM02177,ORD00050,PROD0274,1,2499.9,19
ITEM02178,ORD00395,PROD0097,3,5386.32,3
ITEM02179,ORD00445,PROD0379,5,2875.78,11
ITEM02180,ORD00521,PROD0190,1,3125.93,6
ITEM02181,ORD00469,PROD0487,2,3581.64,45
ITEM02182,ORD00328,PROD0038,2,2114.32,36
ITEM02183,ORD00656,PROD0314,1,3106.6,24
ITEM02184,ORD00211,PROD0461,1,7409.9,0
ITEM02185,ORD00247,PROD0338,3,7614.32,24
ITEM02186,ORD00234,PROD0191,4,4831.68,9
ITEM02187,ORD00614,PROD0127,5,1213.32,27
ITEM02188,ORD00697,PROD0293,3,2738.95,41
ITEM02189,ORD00280,PROD0210,1,5346.29,26
ITEM02190,ORD00387,PROD0143,2,6191.31,31
ITEM02191,ORD00260,PROD0308,1,466.65,25
ITEM02192,ORD00043,PROD0357,4,211.53,44
ITEM02193,ORD00229,PROD0037,-1,5361.88,50
ITEM02194,ORD00501,PROD0035,2,4542.07,10
ITEM02195,ORD00263,PROD0490,4,835.54,18
ITEM02196,ORD00292,PROD0439,5,635.59,48
ITEM02197,ORD00123,PROD0203,2,6943.39,35
ITEM02198,ORD00510,PROD0103,2,810.94,2
ITEM02199,ORD00481,PROD0246,1,4657.41,2
ITEM02200,ORD00398,PROD0095,1,7283.71,4
ITEM02201,ORD00248,PROD0224,5,1559.66,47
ITEM02202,ORD00147,PROD0227,5,3527.69,42
ITEM02203,ORD00516,PROD0393,2,647.78,46
ITEM02204,ORD00326,PROD0023,5,541.09,9
ITEM02205,ORD00350,PROD0441,3,5182.02,22
ITEM02206,ORD00474,PROD0103,1,781.68,9
ITEM02207,ORD00299,PROD0259,1,4421.67,40
ITEM02208,ORD00200,PROD0172,4,1522.0,28
ITEM02209,ORD00072,PROD0432,2,3714.16,18
ITEM02210,ORD00571,PROD0083,2,2050.17,20
ITEM02211,ORD00059,PROD0058,1,2262.91,34
ITEM02212,ORD00018,PROD0317,2,2473.98,20
ITEM02213,ORD00380,PROD0020,2,1485.21,43
ITEM02214,ORD00240,PROD0004,4,5892.11,3
ITEM02215,ORD00397,PROD0394,5,4233.88,14
ITEM02216,ORD00644,PROD0019,5,1980.95,1
ITEM02217,ORD00665,PROD0422,4,7370.96,41
ITEM02218,ORD00396,PROD0145,5,6252.69,47
ITEM02219,ORD00244,PROD0350,-4,6391.43,22
ITEM02220,ORD00652,PROD0233,4,7693.19,9
ITEM02221,ORD00466,PROD0275,3,4989.1,18
ITEM02222,ORD00653,PROD0375,2,5727.23,24
ITEM02223,ORD00264,PROD0452,2,5353.14,1
ITEM02224,ORD00443,PROD0413,3,1430.97,29
ITEM02225,ORD00421,PROD0364,5,5383.99,25
ITEM02226,ORD00129,PROD0431,3,555.69,25
ITEM02227,ORD00432,PROD0453,4,502.63,28
ITEM02228,ORD00455,PROD0488,4,3766.09,21
ITEM02229,ORD00334,PROD0341,4,5209.69,33
ITEM02230,ORD00211,PROD0126,2,683.27,36
ITEM02231,ORD00200,PROD0486,5,4476.64,29
ITEM02232,ORD00562,PROD0442,4,2643.68,19
ITEM02233,ORD00219,PROD0202,2,5819.01,34
ITEM02234,ORD00668,PROD0232,3,3144.39,49
ITEM02235,ORD00639,PROD0212,1,4148.71,21
ITEM02236,ORD00565,PROD0456,2,2698.58,33
ITEM02237,ORD00443,PROD0093,4,5279.56,13
ITEM02238,ORD00396,PROD0291,2,3229.37,47
ITEM02239,ORD00697,PROD0289,2,5619.3,36
ITEM02240,ORD00203,PROD0078,4,6552.71,15
ITEM02241,ORD00134,PROD0391,4,6225.61,48
ITEM02242,ORD00628,PROD0272,1,2747.42,50
ITEM02243,ORD00067,PROD0044,1,3359.09,3
ITEM02244,ORD00340,PROD0437,1,3537.92,22
ITEM02245,ORD00208,PROD0381,2,5591.63,19
ITEM02246,ORD00068,PROD0186,5,6370.1,37
ITEM02247,ORD00458,PROD0244,-3,6406.46,18
ITEM02248,ORD00311,PROD0052,5,5477.51,9
ITEM02249,ORD00168,PROD0213,1,5066.54,39
ITEM02250,ORD00420,PROD0082,5,7053.76,30
ITEM02251,ORD00288,PROD0354,2,7867.3,42
ITEM02252,ORD00151,PROD0466,4,2635.82,2
ITEM02253,ORD00139,PROD0451,4,4747.29,30
ITEM02254,ORD00175,PROD0393,1,616.43,23
ITEM02255,ORD00452,PROD0300,5,5200.44,1
ITEM02256,ORD00504,PROD0485,5,1045.92,21
ITEM02257,ORD00088,PROD0454,3,2171.42,8
ITEM02258,ORD00640,PROD0154,4,2806.52,7
ITEM02259,ORD00685,PROD0101,3,4321.24,50
ITEM02260,ORD00086,PROD0182,5,4118.42,31
ITEM02261,ORD00017,PROD0319,5,4884.4,10
ITEM02262,ORD00374,PROD0436,3,5171.36,17
ITEM02263,ORD00533,PROD0463,1,3209.51,10
ITEM02264,ORD00054,PROD0333,-2,1542.51,16
ITEM02265,ORD00460,PROD0222,3,4643.77,47
ITEM02266,ORD00673,PROD0235,1,4921.27,2
ITEM02267,ORD00134,PROD0447,5,5573.82,36
ITEM02268,ORD00020,PROD0155,-4,3179.8,30
ITEM02269,ORD00390,PROD0199,1,1453.42,17
ITEM02270,ORD00385,PROD0172,3,1913.32,50
ITEM02271,ORD00435,PROD0209,3,4289.68,22
ITEM02272,ORD00268,PROD0283,2,4482.14,17
ITEM02273,ORD00086,PROD0468,4,5420.53,5
ITEM02274,ORD00683,PROD0468,3,5341.28,7
ITEM02275,ORD00024,PROD0416,2,5937.74,6
ITEM02276,ORD00249,PROD0039,2,3142.18,9
ITEM02277,ORD00586,PROD0411,2,6110.88,4
ITEM02278,ORD00010,PROD0371,1,6543.9,21
ITEM02279,ORD00633,PROD0037,2,6166.48,29
ITEM02280,ORD00647,PROD0448,3,1482.41,6
ITEM02281,ORD00628,PROD0063,1,5822.13,12
ITEM02282,ORD00084,PROD0096,1,250.16,5
ITEM02283,ORD00004,PROD0222,2,4903.06,45
ITEM02284,ORD00082,PROD0199,3,1425.95,12
ITEM02285,ORD00488,PROD0419,2,5983.32,31
ITEM02286,ORD00620,PROD0362,2,1740.23,46
ITEM02287,ORD00693,PROD0304,1,2518.81,32
ITEM02288,ORD00007,PROD0041,2,5281.76,16
ITEM02289,ORD00148,PROD0450,5,1281.45,12
ITEM02290,ORD00127,PROD0360,1,1282.2,20
ITEM02291,ORD00234,PROD0084,4,6079.54,37
ITEM02292,ORD00304,PROD0308,4,451.22,18
ITEM02293,ORD00224,PROD0219,3,2541.83,47
ITEM02294,ORD00247,PROD0272,1,2731.47,43
ITEM02295,ORD00258,PROD0145,2,5658.0,4
ITEM02296,ORD00506,PROD0177,1,1215.82,27
ITEM02297,ORD00082,PROD0346,4,5893.59,47
ITEM02298,ORD00691,PROD0046,3,2328.96,23
ITEM02299,ORD00698,PROD0311,1,1042.85,46
ITEM02300,ORD00327,PROD0231,3,3989.28,30
ITEM02301,ORD00380,PROD0256,3,6410.57,20
ITEM02302,ORD00560,PROD0382,2,329.91,10
ITEM02303,ORD00044,PROD0354,3,6746.62,29
ITEM02304,ORD00333,PROD0473,4,1466.07,29
ITEM02305,ORD00464,PROD0079,2,5206.9,24
ITEM02306,ORD00430,PROD0487,1,3564.16,50
ITEM02307,ORD00325,PROD0196,2,2198.68,0
ITEM02308,ORD00445,PROD0406,2,3599.36,11
ITEM02309,ORD00223,PROD0049,1,3518.09,9
ITEM02310,ORD00278,PROD0173,2,1148.42,25
ITEM02311,ORD00163,PROD0156,5,2670.37,12
ITEM02312,ORD00499,PROD0311,4,1003.01,10
ITEM02313,ORD00500,PROD0497,1,897.01,6
ITEM02314,ORD00069,PROD0488,3,4029.78,38
ITEM02315,ORD00297,PROD0073,2,685.37,31
ITEM02316,ORD00222,PROD0214,4,4627.04,19
ITEM02317,ORD00647,PROD0082,3,7208.92,43
ITEM02318,ORD00634,PROD0220,5,4967.2,8
ITEM02319,ORD00543,PROD0145,3,6876.69,44
ITEM02320,ORD00132,PROD0190,5,3173.71,4
ITEM02321,ORD00019,PROD0229,-3,2087.42,13
ITEM02322,ORD00335,PROD0353,2,4776.07,20
ITEM02323,ORD00650,PROD0469,4,2386.51,35
ITEM02324,ORD00349,PROD0296,3,5661.79,8
ITEM02325,ORD00330,PROD0401,5,4485.27,14
ITEM02326,ORD00608,PROD0313,2,5795.23,15
ITEM02327,ORD00501,PROD0289,4,6004.06,20
ITEM02328,ORD00524,PROD0451,1,4626.08,9
ITEM02329,ORD00639,PROD0165,1,6824.67,29
ITEM02330,ORD00618,PROD0462,3,737.2,24
ITEM02331,ORD00198,PROD0406,3,4240.02,23
ITEM02332,ORD00061,PROD0243,2,4888.03,0
ITEM02333,ORD00336,PROD0183,5,6652.69,9
ITEM02334,ORD00280,PROD0490,3,886.38,20
ITEM02335,ORD00620,PROD0453,5,464.79,41
ITEM02336,ORD00193,PROD0491,5,1319.55,18
ITEM02337,ORD00063,PROD0377,2,3295.62,32
ITEM02338,ORD00290,PROD0128,-4,4384.28,0
ITEM02339,ORD00306,PROD0134,2,4358.19,1
ITEM02340,ORD00030,PROD0334,-4,1924.38,29
ITEM02341,ORD00152,PROD0229,4,2171.88,38
ITEM02342,ORD00455,PROD0389,3,3440.62,17
ITEM02343,ORD00467,PROD0142,2,2818.34,29
ITEM02344,ORD00292,PROD0084,5,5232.05,1
ITEM02345,ORD00127,PROD0027,3,5357.13,23
ITEM02346,ORD00146,PROD0162,4,3341.1,40
ITEM02347,ORD00445,PROD0331,3,6206.24,20
ITEM02348,ORD00628,PROD0429,1,3887.5,20
ITEM02349,ORD00580,PROD0388,5,5950.62,32
ITEM02350,ORD00058,PROD0371,2,6123.88,4
ITEM02351,ORD00144,PROD0078,1,6960.3,45
ITEM02352,ORD00241,PROD0048,3,5201.8,21
ITEM02353,ORD00084,PROD0212,3,4863.77,31
ITEM02354,ORD00411,PROD0280,1,1198.08,41
ITEM02355,ORD00406,PROD0356,2,5226.32,5
ITEM02356,ORD00213,PROD0230,2,1593.46,16
ITEM02357,ORD00233,PROD0123,1,5341.01,35
ITEM02358,ORD00025,PROD0027,2,5245.72,2
ITEM02359,ORD00225,PROD0389,2,4373.05,8
ITEM02360,ORD00513,PROD0164,3,2908.8,40
ITEM02361,ORD00687,PROD0203,1,6170.06,18
ITEM02362,ORD00505,PROD0013,4,5785.98,2
ITEM02363,ORD00205,PROD0302,1,3256.47,37
ITEM02364,ORD00504,PROD0004,3,7262.24,37
ITEM02365,ORD00377,PROD0261,2,2786.19,9
ITEM02366,ORD00550,PROD0004,5,6437.48,35
ITEM02367,ORD00384,PROD0262,4,286.89,12
ITEM02368,ORD00623,PROD0132,3,2625.37,16
ITEM02369,ORD00403,PROD0062,3,2911.67,28
ITEM02370,ORD00618,PROD0496,5,3718.11,13
ITEM02371,ORD00190,PROD0058,1,2247.99,6
ITEM02372,ORD00211,PROD0103,5,861.06,19
ITEM02373,ORD00691,PROD0110,5,2217.14,23
ITEM02374,ORD00475,PROD0028,2,3419.35,16
ITEM02375,ORD00223,PROD0262,1,300.51,13
ITEM02376,ORD00186,PROD0441,3,4236.63,46
ITEM02377,ORD00398,PROD0369,3,3221.92,25
ITEM02378,ORD00617,PROD0386,2,1068.5,30
ITEM02379,ORD00575,PROD0306,3,212.63,42
ITEM02380,ORD00255,PROD0040,5,830.29,0
ITEM02381,ORD00032,PROD0318,1,6524.4,17
ITEM02382,ORD00001,PROD0156,4,2754.9,36
ITEM02383,ORD00164,PROD0050,1,6605.69,41
ITEM02384,ORD00196,PROD0498,4,2665.74,23
ITEM02385,ORD00078,PROD0144,4,353.48,19
ITEM02386,ORD00036,PROD0461,1,6234.94,16
ITEM02387,ORD00468,PROD0477,2,3813.96,40
ITEM02388,ORD00699,PROD0406,1,4432.36,30
ITEM02389,ORD00179,PROD0008,1,743.97,15
ITEM02390,ORD00467,PROD0446,5,6674.86,17
ITEM02391,ORD00277,PROD0012,5,4074.62,46
ITEM02392,ORD00157,PROD0111,1,4549.4,24
ITEM02393,ORD00031,PROD0020,-4,1306.67,29
ITEM02394,ORD00423,PROD0090,1,1374.39,2
ITEM02395,ORD00673,PROD0033,3,4338.52,46
ITEM02396,ORD00491,PROD0104,3,2320.28,17
ITEM02397,ORD00193,PROD0121,4,3709.17,41
ITEM02398,ORD00046,PROD0448,5,1501.69,27
ITEM02399,ORD00573,PROD0488,4,4123.23,45
ITEM02400,ORD00049,PROD0147,3,4608.84,23
ITEM02401,ORD00468,PROD0421,4,5291.56,23
ITEM02402,ORD00675,PROD0462,3,895.67,34
ITEM02403,ORD00150,PROD0165,3,6588.3,37
ITEM02404,ORD00412,PROD0191,4,6321.37,49
ITEM02405,ORD00300,PROD0076,4,214.74,26
ITEM02406,ORD00369,PROD0493,4,187.26,16
ITEM02407,ORD00141,PROD0171,3,1531.28,28
ITEM02408,ORD00553,PROD0442,2,3047.05,21
ITEM02409,ORD00519,PROD0471,2,3559.54,34
ITEM02410,ORD00648,PROD0426,2,7449.39,36
ITEM02411,ORD00143,PROD0418,2,3997.26,25
ITEM02412,ORD00084,PROD0422,4,7265.21,32
ITEM02413,ORD00558,PROD0022,5,1532.33,0
ITEM02414,ORD00261,PROD0479,5,5424.95,10
ITEM02415,ORD00233,PROD0351,3,5528.27,20
ITEM02416,ORD00383,PROD0281,4,6595.59,25
ITEM02417,ORD00225,PROD0296,3,5740.62,44
ITEM02418,ORD00109,PROD0116,4,6234.25,44
ITEM02419,ORD00193,PROD0367,1,5029.51,32
ITEM02420,ORD00111,PROD0254,2,7678.39,44
ITEM02421,ORD00314,PROD0124,4,525.87,13
ITEM02422,ORD00555,PROD0327,1,5506.01,12
ITEM02423,ORD00025,PROD0009,1,3164.02,13
ITEM02424,ORD00191,PROD0424,1,5132.33,28
ITEM02425,ORD00122,PROD0217,3,2991.69,0
ITEM02426,ORD00612,PROD0154,3,2427.46,13
ITEM02427,ORD00312,PROD0220,5,5711.59,30
ITEM02428,ORD00651,PROD0315,5,4376.16,31
ITEM02429,ORD00033,PROD0256,3,5708.91,16
ITEM02430,ORD00485,PROD0441,4,4958.82,49
ITEM02431,ORD00101,PROD0217,5,2957.9,22
ITEM02432,ORD00503,PROD0014,4,827.02,31
ITEM02433,ORD00089,PROD0244,3,6129.92,5
ITEM02434,ORD00252,PROD0371,1,6050.34,47
ITEM02435,ORD00346,PROD0124,5,634.32,2
ITEM02436,ORD00331,PROD0159,5,5681.41,28
ITEM02437,ORD00222,PROD0315,4,4452.52,43
ITEM02438,ORD00132,PROD0304,1,2879.54,28
ITEM02439,ORD00071,PROD0258,-2,6583.35,44
ITEM02440,ORD00579,PROD0199,5,1437.06,3
ITEM02441,ORD00260,PROD0300,1,6044.42,31
ITEM02442,ORD00179,PROD0462,4,791.64,10
ITEM02443,ORD00041,PROD0149,5,1161.08,7
ITEM02444,ORD00159,PROD0496,1,3155.08,31
ITEM02445,ORD00256,PROD0003,4,5617.03,41
ITEM02446,ORD00181,PROD0396,4,4622.42,11
ITEM02447,ORD00229,PROD0175,5,5881.21,14
ITEM02448,ORD00456,PROD0414,1,4664.35,8
ITEM02449,ORD00136,PROD0380,5,4180.88,28
ITEM02450,ORD00509,PROD0188,4,4310.13,33
ITEM02451,ORD00378,PROD0326,5,2809.47,30
ITEM02452,ORD00035,PROD0143,4,5770.45,27
ITEM02453,ORD00069,PROD0034,1,4296.94,42
ITEM02454,ORD00367,PROD0244,4,6066.58,15
ITEM02455,ORD00141,PROD0062,1,2667.33,36
ITEM02456,ORD00192,PROD0341,2,5730.12,34
ITEM02457,ORD00383,PROD0286,3,5051.41,50
ITEM02458,ORD00673,PROD0095,5,6607.54,35
ITEM02459,ORD00041,PROD0119,2,223.25,8
ITEM02460,ORD00401,PROD0006,3,1767.61,50
ITEM02461,ORD00013,PROD0058,5,2432.79,37
ITEM02462,ORD00544,PROD0005,3,2899.92,8
ITEM02463,ORD00328,PROD0472,2,7299.12,13
ITEM02464,ORD00194,PROD0340,4,4611.16,13
ITEM02465,ORD00102,PROD0089,4,769.8,40
ITEM02466,ORD00555,PROD0440,1,1625.56,8
ITEM02467,ORD00523,PROD0075,1,4487.23,4
ITEM02468,ORD00580,PROD0085,2,1701.93,26
ITEM02469,ORD00641,PROD0186,2,6237.67,26
ITEM02470,ORD00062,PROD0386,4,829.25,20
ITEM02471,ORD00405,PROD0015,2,5837.39,23
ITEM02472,ORD00401,PROD0231,5,4089.68,14
ITEM02473,ORD00131,PROD0246,-5,5911.78,32
ITEM02474,ORD00417,PROD0331,2,5924.41,33
ITEM02475,ORD00295,PROD0255,1,2581.72,1
ITEM02476,ORD00428,PROD0034,5,4062.61,49
ITEM02477,ORD00150,PROD0396,1,5116.94,25
ITEM02478,ORD00288,PROD0238,3,6482.8,34
ITEM02479,ORD00620,PROD0168,3,3180.22,30
ITEM02480,ORD00524,PROD0250,4,2515.88,44
ITEM02481,ORD00604,PROD0356,5,5779.22,38
ITEM02482,ORD00614,PROD0339,5,1894.14,21
ITEM02483,ORD00094,PROD0355,4,2284.8,34
ITEM02484,ORD00530,PROD0316,1,1079.28,17
ITEM02485,ORD00278,PROD0448,3,1407.35,14
ITEM02486,ORD00321,PROD0475,3,3065.54,36
ITEM02487,ORD00196,PROD0179,3,2329.44,21
ITEM02488,ORD00531,PROD0347,4,3199.18,38
ITEM02489,ORD00435,PROD0343,2,5098.06,50
ITEM02490,ORD00143,PROD0411,3,5158.55,43
ITEM02491,ORD00371,PROD0365,5,3382.99,13
ITEM02492,ORD00474,PROD0298,5,1003.18,46
ITEM02493,ORD00299,PROD0327,2,4466.81,50
ITEM02494,ORD00649,PROD0426,3,6157.21,41
ITEM02495,ORD00509,PROD0192,2,763.9,45
ITEM02496,ORD00278,PROD0478,5,1342.7,21
ITEM02497,ORD00150,PROD0131,-5,5470.28,7
ITEM02498,ORD00386,PROD0417,5,5224.81,0
ITEM02499,ORD00069,PROD0097,3,5336.88,29
